"id","address","name","email","url","contact","country_id","publish","url_validated","description","phone","state_mode","location","current_dates","next_dates","logo","cover","photos","youtube_id","director_name","categories","created_at","updated_at","lang"
402,ul.Ilindenska bb Tetovo,International culture manifestation 'Days of Iljo',iljoanteskismok@yahoo.com,"","",145,true,false,"","",offline,Tetovo,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
403,Dotonbori,Dotonbori Bon-Dance International,info@bon-odori.org,"","",92,false,false,"","",offline,Bar Walk,"","","","","","","","0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
404,"14 rue jules Gilly ",Festival international de Folklore La Farandole - Nice,stan@palomba.fr,www.loucat.fr,"",66,true,false,"","",offline,"","","","","","","","","1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1",2024-09-05 07:28:45.881,,1
405,OLEARY ,FESTIVAL INTERNACIONAL DEL LAGO YGUAZU,luismolinas_@hotmail.com ,"","",138,false,false,"FESTIVAL DE MUSICA, DANZA Y CULINARIA ","595 973",offline,JUAN E. OLEARY,"","","","","","","","1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
411,Sharjah University Area,Sharjah Heritage Days,shaikha.alali@sih.gov.ae,www.sih.gov.ae,"",55,true,false,"Sharjah Heritage Days started since 2003. It is a big cultural event abounding in Heritage activates that are filled with action, vivacity, knowledge, and entertainment. It was organized by Sharjah Institute for Heritage, and was timed to coincide with the UNESCO celebrations of the heritage world day on 18th of April every year.

During Sharjah Heritage Days, we regain the authenticity of the past, and let our sons be acquainted with the history of our grandfathers, and the history of their life which includes handicrafts, trades, customs, and traditions, as well as the hard life which does not look like our easy life.

At the same time it is a real expression of the identity of this people and a living embodiment of the emirates sons history which the other peoples get to know, those people of the world whether who come to the festival from its various parts or those who are interacting with it through the different mass media.","009716502666",offline,Sharjah Institute for Heritage,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1",2024-09-05 07:28:45.881,,1
412,Rue des Alpes,Droits culturels et sauvegarde des traditions vivantes :   Quelle chance pour les communautés culturelles en Suisse ?,lea-berger@hotmail.com,www.rfi.ch,"",171,false,false,"L’année 2018 a été nommée « Année européenne du patrimoine culturel ». C’est ainsi que la conférence thématique 2018 organisée par le CIOFF® Suisse dans le cadre des Rencontres de folklore internationales de Fribourg (RFI) veut aborder un aspect spécifique de cette thématique : la sauvegarde des traditions vivantes des communautés culturelles vivant en Suisse. 

En effet, il existe des milliers de porteurs de tradition d’une centaine de communautés culturelles établies en Suisse depuis de nombreuses années : musiciens, chanteurs, danseurs, porteurs de costumes, de coutumes, de jeux traditionnels, de gastronomie et autres traditions vivantes. 

Le but de cette conférence est de mettre en évidence les questions suivantes :

?  Les droits culturels des communautés culturelles vivant en Suisse sont-ils inclus dans la Convention de l’UNESCO 2003 pour la sauvegarde de leur patrimoine immatériel ?

?  La Suisse contribue-t-elle à la sauvegarde des traditions vivantes de ces communautés culturelles dans notre pays ?
","0796758434",offline,Centre Phénix,"","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
416,Gerberovih 2,BECEJ FOLK FEST- Becej,djidobecej@gmail.com,"","",160,false,false,"„Becej Folk Fest“ is an international folk dancing festival held every year between 13th  and 16th of August in Becej. 
The aim of the festival is nurturing and promoting folk songs, dance, music and costumes of all the nations of the world. The festival enables the visiting folk ensembles to meet with the local culture and tradition of the host city and its surroundings, and the Serbian tradition in general. „Becej Folk Fest“ makes it possible for different cultures and civilizations to come together, thus creating opportunities to cooperate and develop friendly relationships among the ensembles at the international level.    
There are usually about ten ensembles from different countries taking part in the Festival and representing folk tradition from their area. The performances take place at an open stage in the town square. A few thousand visit the festival every night. Before the performance on the stage, there is a procession of the participants through the central city streets, which the audience follows eagerly. On the stage, the ensembles perform their. 
In their free time, the participants have a chance to get to know the city and the surrounding area, to learn something about its history and enjoy the tourist attractions. 

",+381 21 6912 111,offline,Becej,"","","","","","","","1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1",2024-09-05 07:28:45.881,,1
417,San Jose Centro,Festival Fiestas Patrias,jorge.gonzalez@cioffcostarica.org,"","",47,false,false,"En celebración con el día de la Independencia  de Costa Rica se celebra este festival que visita el centro de Costa Rica y la sección Norte de San Carlos
POR MOTIVOS DE LA SITUACION ACTUAL y por conveniencia de todos los grupos este festival HA SIDO CANCELADO PARA EL AÑO 2020   
",(506) 4200 3915,offline,San Jose,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0",2024-09-05 07:28:45.881,,1
418,Escazu,RAICES,rchavamora23@gmail.com,"","",47,false,false,"La UNIÓN DE LAS CULTURAS se da tanto en la danza como en la artesanía de Costa Rica .   Marzo excelente mes para este Festival . Este festival une a muchos países en este  evento : lleno de danza,musica y canto folclorico.   Siempre contando con artesanías y comidas. ",(506)83161245,offline,SANTA  ANA,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0",2024-09-05 07:28:45.881,,1
468,"",Festival Zacatecas del Folklor International / Gustavo Vaquera Contreras,facesama_12@hotmail.com,folclor.setzac.gob.mx,"",117,false,false,"","",offline,"","","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1",2024-09-05 07:28:45.881,,1
469,"",Council Spring Meeting,info@cioff.org,"","",117,false,false,"
","",offline,"","","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
473,Rue Centrale,CIOFF® South European Sector Meeting 2024,evolene2020@cioff.ch,www.cioff.ch,"",171,false,false,The spring meeting of the South European Sector will take place from 9th to 13th of May 2024 in Evolène.,"",offline,Evolène,"","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
474,De Lataarn,"65th anniversary Folkloristische Dansgroep Hellendoorn",hofma007@home.nl,"","",133,false,false,"24, 25 & 26 th April
8 dancegroups!","",offline,Hellendoorn,"","","","","","","","1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0",2024-09-05 07:28:45.881,,1
421,Stjepana Radica 6,Intangible cultural heritage of Croatia: Klapa multipart singing of Dalmatia,enrih@biologija.unios.hr,"","",48,false,false,"Conference held in Karlovac on 7th July 2018 on theme: Intangible cultural heritage of Croatia-Klapa multipart singing of Dalmatia. 
Program:
9:35 Enrih Merdic PhD:Croatian intangible cultural heritage on UNESCO list
10:00 Ivana Vukovic: Klapa multipart singing in folk tradition of Dalmatia 
10:40 Bojan Pogrmilovic: Characteristics of Klapa multipart singing 
11:05 Performance of klapa

Organizer: CIOFF Croatian section, as part of Festival Culturas Mediterranicas (Mediterraniada),Lisabon,September 12.-16.2018.

",+385-47-614-240,offline,CIOFF Croatia national section,"","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
422,NCh ,TSAREVETS Folklore Festival “Folklore wellspring” ,folklorenizvor@gmail.com ,www.folklorenizvor.com ,"",28,true,false,"Folklore Festival “Folklore wellspring” takes place every year in August, in the village of Tsarevets near the town of Svishtov, located in Central North Bulgaria on the shore of Danube river. ""Folklore wellspring"" is among the largest folklore festivals in Bulgaria. The main aim of the festival is to keep and popularize the Bulgarian traditions, as well as to present the folklore of other peoples. Over the years, have been participated folk groups from Romania, Macedonia, Serbia, France, Russia, Costa Rica, Georgia and others. The audience accepts very cordially all performers and enjoys their songs, music and dances.
Welcome to the Folklore Festival “Folklore wellspring”! ",+ 35963292610,offline,Village of Tsarevets,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1",2024-09-05 07:28:45.881,,1
423,"",Afidanza,yanethiran@gmail.com,yanethiran@gmail.com,"",49,false,false,Evento de presentación de agrupaciones musico - danzarias del movimiento de artistas aficionados que promueven la transmisión de las expresiones culturales identitarias de la nación.,"5815 1577",offline,Trinidad,"","","","","","","","1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0",2024-09-05 07:28:45.881,,1
424,"Sacherova 79, Želiezovce",National Folk Art Festival (Celoštátny ludovo-umelecký festival v Želiezovciach),lanc.lanc.eszterlanc@gmail.com,"","",57,false,false,"The festival in Želiezovce is the oldest and biggest festival of Hungarian minority in the Slovakia. The festival has interanational participants and presents folk groups, children folk groups, folk singers and musicians, traditional handcraft and other traditional artists. 
https://www.facebook.com/ZselizONF/","00421 908 230 010",offline,Želiezovce and Nitra region,"","","","","","","","0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
425,"Regionálne osvetové stredisko v Leviciach, Mlynská ul. c. 3, 934 01 Levice",International Folklore Festival 'Takí sme!' (THIS IS US),folklor@roslevice.sk,"","",57,true,false,"THIS IS US
The international folklore festival Takí sme (This is us) is specific and unique in the
Nitra region. It is one of the festivals in Slovakia, which is organized under the
auspices and with status of CIOFF, which guarantees its high artistic level and
organizational quality.
Since 2016, the main partner of the event has been the Slovak Arts Council. Since
2008, the main organiser has been the Regional Education Centre in Levice
(hereinafter referred to as ROS). The director of the festival is Alžbeta Sádovská
and the programme director is David Hudec, ROS methodologist.
We firmly believe that culture is extremely important at regional level. It is one of
the most important pillars of our lives. It is in regional culture that we can see our
strength. Continuous efforts to improve the quality of the programme offer, an
increasing number of interesting and stimulating side events for all ages are
paying off in the increasing attendance at the festival. High-quality organization
and staffing, and extensive promotion contribute to the stability and improvement
of the festival and, consequently, to increasing public awareness of its importance
and value. Each year we try to organise the festival in a different village or town of
our district. Our intention and goal is to bring traditional folk culture to the
awareness of all inhabitants of our region, to deepen international relations and
friendship, to spread awareness of the regions of Tekov and Hont. However, the
most important and significant role of the festival is that it connects cultures,
nationalities, minorities and different countries of Europe.

Co-organizers of the festival are villages and towns of our district: (14/9), Levice,
and other in the process of solving where the festival takes place during the
five days of the event. Without the willing and professional cooperation of villages
and towns, an event of such a dimension as the festival Takí sme (This is us)
undoubtedly is, could not be organized.

During the five days there will be four galas, two educational concerts and dance
houses, one folk costume parade, a show of gastronomic specialties (“párance”,
strudels, “podplamenník”), a traditional fair of folk craftsmen, expositions and
lectures. We will also take care of the little ones - dancing, creative workshops....
For cooperation and support in the preparation and realization of the festival we
would like to thank the Slovak Arts Council, the Town of Levice, the Tekov Museum
in Levice and the Nitra Self-Governing Region.

we are looking forward to you
Levice","00421 918 949 538",offline,Levice district,"","","","","","","","0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1",2024-09-05 07:28:45.881,,1
427,"7, Mak. Pyrza str.",Internation Folklore Festival 'EPIVATIANA',zoizach5@gmail.com,http://www.ps-neiepivates.gr/el,"",72,true,false,"The International Folklore Festival “Epivatiana” takes place in Nei Epivates and it is the greatest annual cultural event in Thermaikos Municipality, Thessaloniki Prefecture.

It is organized by the Cultural Association “NEI EPIVATES”. During the years dances, music, colorful costumes, customs and traditions from all over the world have been presented in the open-air theater of the city.

It is a Festival Member of CIOFF® Greece since 2019.",+30 2392025095,offline,"Cultural Association Nei Epivates, Greece","","","","","","","","1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0",2024-09-05 07:28:45.881,,1
428,"7, Mak. Pyrza str.",THERMAIKOS YOYTH FOLK NATIONAL FESTIVAL,zoizach5@gmail.com,http://www.ps-neiepivates.gr/el,"",72,true,false,"The Festival is organized by the Cultural Association “NEI EPIVATES” and its aim is to present and reward the valuable efforts of children’s dance groups to keep alive the folk dances, music, the customs and traditions of their country.",+30 2392025095,offline,Cultural Association ,"","","","","","","","0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0",2024-09-05 07:28:45.881,,1
429,"Centro, Ciudad del Este","1er. Festival Internacional Puraheì Jeroky - CDE",pgaraymirta@gmail.com,"","",138,false,false,festival folklórico de musica y danza,"595 644 20657",offline,Ciudad del Este,"","","","","","","","1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
430,ul. Zamkowa 1,International  Folk Festival „Silesia”,anna.mroz@zespolslask.pl ,www.zespolslask.pl,"",140,true,false,CIOFF® International Festival.,+48-34-3106405,offline,Koszecin,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1",2024-09-05 07:28:45.881,,1
470,"",CIOFF World Congress,info@cioff.org,"","",80,false,false,"","",offline,"","","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
471,Region Souss Massa,Festival international de folklore traditionnel d'Agadir FIFTA,"",Www.festivalfifta.com,"",114,false,false,"","00212525000331",offline,"","","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
472,C/ BOSQUE 27 BAJO,FESTIVAL INTERNACIONAL DE FOLKLORE DE ZAMORA,grupodonsancho@gmail.com,www.donsancho.org,"",59,true,false,"","",offline,ZAMORA,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
436,Rua Conselheiro Martins Carvalho,FOLK CINFÃES - ART'S E DANÇAS DO MUNDO,folkcinfaes@cantascramoiscinfaes.org,www.cantascramoiscinfaes.org,"",141,true,false,"The International Folk Festival ""FOLKCINFÃES"" began in 2015. It takes place in one of the most beautiful regions of Portugal and has as particularity the different places where it takes place, giving the groups the opportunity to visit all the region of Cinfães and Douro, acting in several municipalities and parishes with warm and welcoming public.

","",offline,Cinfães ,"","","","","","","","1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1",2024-09-05 07:28:45.881,,1
440,SHAH ALAM,SELANGOR INTERNATIONAL INDIGENOUS ARTS FESTIVAL (SIIAF),cioffmalaysia@yahoo.com,"","",109,false,false,"Organized by Tourism Selangor in collaborations with CIOFF Malaysia.

Held on the lush grounds of Taman Botani Negara Shah Alam, the Selangor International Indigenous Arts Festival (SIIAF) is a wonderful showcase of the rich and varied cultures of the region’s biggest tribal groups since 2015.

The festival is in conjunction with the worldwide World Indigenous People Celebration, which falls on August every year.

The Selangor International Indigenous Arts Festival 2018 is a good chance to discover more about Malaysia’s indigenouspeople especially from Selangor.","",offline,NATIONAL BOTANIC PARK,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0",2024-09-05 07:28:45.881,,1
441,"Jl Panglima Polim No. 36, Sumbang-Bojonegoro",Bojonegoro Thengul International Folklore Festival 2021,sayrachmat@yahoo.com,"","",82,true,false,"",+62215657882,offline,Dinas Kebudayaan dan Pariwisata Kab Bojonegoro,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
442,"",Surabaya Cross Culture International Folk and Art Festival 2021,sayrachmat@yahoo.com,"","",82,true,false,"",+62215657882,offline,Surabaya ,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
443,Polewali Mandar,Polewali Mandar International Folk and Art Festival 2021,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,Polewali - West Sulawesi,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
444,Tenggarong City,Tenggarong International Folk Art Festival 2021,sayrachmat@yahoo.com,"","",82,true,false,"",+62215657882,offline,"Tenggarong, Kutai Kertanegara-East Kalimantan","","","","","","","","1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1",2024-09-05 07:28:45.881,,1
450,Szentháromság Square,Festival of Folk Arts - Budapest,neszfolk@nesz.hu,www.mestersegekunnepe.hu ,"",80,true,false,"FESTIVAL OF FOLK ARTS is a forum for living folk art. Organized in the historic Royal Buda Castle District, folk artists show the tricks of their crafts in visual workshops allowing visitors a chance to test their dextrity and creativity.

Apart from shows by traditional crafts masters, their wares are also for sale at the Traditional Handicraft Fair, while revival and traditional dance and music groups from around Hungary and the world performers are on the stage. Beside the craft demonstrations and Fair, puppet theate productions as well as children programs, traditional food shows and nightly dance house entertain the visitors.",+36 1-214-3523,offline,Buda Castle,"","","","","","","","1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0",2024-09-05 07:28:45.881,,1
453,Place Georges-Python,Traditions vivantes et communautés immigrées en Suisse,cyrill.renz@cioff.ch,www.cioff.ch,"",171,false,false,"Quelles sont les mesures de sauvegarde mises en place pour les communautés immigrées en Suisse ?
1. Le festival national multiethnique CIOFF de Zurich
2. Les mesures du gouvernement suisse
Patronage: Commission suisse pour l'UNESCO
","0264661892",offline,Village des nations du festival,"","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
454,mail box 660,Karmiel Dance Festival,lila@htk.co.il,http://karmielfestival.co.il/en/,"",89,false,false,"Karmiel Dance Festival is the largest dance festival in Israel. It is a Folklore Festival for amateur and professional dance combined with authentic singing and music. Among the events there are extended open dance sessions for three days and three nights, an open food fair, street events, special original productions and competitions. The Festival is a great platform for artistic creation. It is a bridge for intercultural connections between Folkdance Groups from Israel and Folkdance Groups from a variety of countries around the World, sharing the heritage of their Cultures embedded in sound, scent, color and movement.   
","972-49881111",offline,Karmiel Hall of Culture,"","","","","","","","0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
455,Ulica kralja Zvonimira 17,Meaning of CIOFF in folklore amateurism in Croatia,"",http://www.hrsk.hr/admin/uploads/doc/folklorni_amaterizam_u_rh.pdf ,"",48,false,false,"In collaboration of the instutute HRVATSKI SABOR KULTURE, there was conference about folklore amateurism in Croatia. Within the program of the snoference, president Enrih Merdic held presentation about CIOFF and what it means in the world and its role in Croatia. ","",offline,HRVATSKI SABOR KULTURE,"","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
462,"4, BOZDAG STR. ISKELE NORTH CYPRUS",INTERNATIONAL LAPTA MUNICIPALITY FOLK DANCE FESTIVAL,ozlemkadiraga@gmail.com,"","",586,false,false,WE ORGINISE TOURISM FESTIVAL EVERY YEAR IN LAPTA N.CYPRUS,+903923712521,offline,LAPTA ,"","","","","","","","1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
463,"4,BOZDAG STR. ISKELE NORTH CYPRUS",INTERNATIONAL GOCTAS FOLK DANCE FESTIVAL,ozlemkadiraga@gmail.com,"","",586,true,false,WE ARE ORGINISE INTERNATIONAL GOCTAS   FOLK DANCE FESTIVAL EVERY YEAR.,+903923712521,offline,NICOSIA,"","","","","","","","1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1",2024-09-05 07:28:45.881,,1
464,cioff.cameroun.cioff@gmail.com,FESTIVAL CIOFF CAMEROON,yamekue2000@yahoo.fr,"","",34,false,false,"The (FIRRRMAT) ""International Festival of Encounters, Rituals, Rhythms, Masks and Traditional Art"" is a festival CIOFF Cameroon / Africa / UNESCO which is in its second edition and will be held from 20 to 24 November 2019 in Douala Cameroon, organized through CIOFF Cameroon with the support of the Minister of Arts and Cultures.

As a participating country: Poland, Nigeria, Central African Republic, TChad, Togo and Cameroon.
",+237 699 10 18 89,offline,DOUALA CAMEROON,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0",2024-09-05 07:28:45.881,,1
465,CENTRO,Festival INT de Folclor  RAICES,jorge.gonzalez@cioffcostarica.org,"","",47,false,false,"Festival el cual se ha llevado por varios anos en Costa Rica.    Paises que siempre particpan y ya han formado sus raices con Costa Rica , Y asi mismo esperamos nuevos paises para formar parte de este festival y de esta familia RAICES",+506 42003915,offline,ASERRI,"","","","","","","","1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0",2024-09-05 07:28:45.881,,1
466,Am Wasserwerk 1,Grand Prix der Folklore für Jugendliche,mecklenburger_folkloreensemble@online.de,www.folklore-ribnitz.de,"",3,true,false,"",+49-3821-812 311,offline,Ribnitz-Damgarten ,"","","","","","","","1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1",2024-09-05 07:28:45.881,,1
467,BUYUKCEKMECE MUNICIPALITY,BUYUKCEKMECE MUNICIPALITY INTERNATIONAL CULTURE and ART FESTIVAL,"",http://www.buyukcekmecefest.com,"",182,true,false,"","",offline,BUYUKCEKMECE-ISTANBUL-TURKEY,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1",2024-09-05 07:28:45.881,,1
483,Ciudad Panamá,Festival Internacional Música y Danza del Mundo Panamá,edanhanchi@hotmail.com,"","",136,true,false,"Encuentro internacional de Cultura Popular no competitivo, para divulgar el Patrimonio Cultural de Los paises invitados y promover una cultura de Paz entre los actores en una convivencia fraterna.",+507 3969856,offline,Ciudad Panamá,"","","","","","","","1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
484,Club Náutico Caribe de Colón,FESTIVAL NACIONAL DE BAILES FOLKLORICOS ANDRÉS VALIENTE IN MEMORIAM,edanhanchi@hotmail.com,"","",136,false,false,"Encuentro Regional de Folklore para grupos infantiles, juveniles y adultos de Panamá que propongan su trabajo artístico de promoción del Patrimonio Cultural de Panamá en una jornada de un día en la región Atlántica de panamá.",+507 396 9856,offline,Ciudad de Colón,"","","","","","","","0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1",2024-09-05 07:28:45.881,,1
486,"",Culture Connects Communities - Session 3,Charucastle@gmail.com,www.cioffindia.in,"",81,false,false,"CIOFF INDIA in association with Charu Castle Foundation and other Organisation will host an Conference on Culture. 


A conference on Culture with the participation of Culture Experts , Panelist , Festivals ,Media persons and Social Organisation . 

Participation by Invitation only , 
More details : charucastle@gmail.com  

Special Exhibition of Photographs of Folkdances, Costumes, Jewelry and Festivals : More than 200 photographs will be highlighted from more than 30 countries. 


August - 3rd September 2021
","09871365608",offline,"Auditorium 1,  New Delhi ","","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
487,Ulice kralja Petra Krešimira IV 6,FolkoFonija,ctk.varazdin@gmail.com,www.ctk-varazdin.hr,"",48,false,false,"FolkoFonija is an international festival of traditional cultures, which brings together ensembles of 
different countries. Initiated and organized by the Centre for Traditional Culture Varaždin. FolkoFonija gathers cultural and artistic associations from Varaždin County and over the world. The aim of this festival is to develop cultural sensitivity, awareness in a multicultural environment and to preserve and promote traditional forms of culture.","",offline,CTK Varaždin,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1",2024-09-05 07:28:45.881,,1
488,Los Minguerosc/Juana de Lara ,festival infantil de folklore MINGUERITO JEROKY,thatyag@gmil.com ,"","",138,false,false,"DANZA, MUSICA Y JUEGOS EN LINEA
via facebook LIVE","",offline,Minga Guazú,"","","","","","","","1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0",2024-09-05 07:28:45.881,,1
489,"",Festival Internacional de Folklore MINGUERO JEROKY ,thatyag@gmail.com,"","",138,false,false,"","595 973 113061",offline,"","","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0",2024-09-05 07:28:45.881,,1
490,Narkis 9A Ap 14,“Light and Fire”: CIOFF® Israel 4th Online International Folklore Festival,cioff-israel@cioff.org,"","",89,true,false,"“Light and Fire”: CIOFF® Israel 4th Online International Folklore Festival
On the shortest/longest night of the year
we invite you all to a dance and music celebration.
Together we shall light up the darkness for 3 nights.

Wednesday to Friday - December 20-22, 2023
Live on YouTube
https://www.youtube.com/@cioffisrael431

Please send us dances and music on the themes: 
Light and Fire
weddings
","",offline,cioff israel,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
504,"",COFA festival,petra@electus-agencija.hr,"","",48,true,false,"COFA - Contemporary Folklore Adventure wants to offer not only the usual/classical folklore content, but also a contemporary interpretation of different segments of cultural heritage, to bring it closer to the modern man sensibility, the new generations, children, and young person's sensibility. Along with performances by (national and international) folklore groups, performances by other artists and performers who (re) interpret traditional art and culture, the festival offers (multidisciplinary and multimedia) entertaining and creative, as well as educational and professional accompanying content.","",offline,Varaždin,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1",2024-09-05 07:28:45.881,,1
499,Dongjeong ro 1,Yeongdong World Traditional Music and Arts Festival,korea2012@gmail.com,https://yd21.go.kr/en/html/sub04/0401.html,"",45,true,false,"Originally Nangye Traditional Music Festival started in1965, and now it shall be opened for foreign Music and dance groups to have a cultural exchange. This will be the first year to invite foreign groups, but from next year it will be expanding.  This year will be hosted online version to wish to attract 2025 Yeongdong World Gugak EXPO next year.",+821022513716,offline,Yeongdong-gun,"","","","","","","","1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1",2024-09-05 07:28:45.881,,1
500,Itakyry,FESTIVAL NACIONAL DE TERERE,carlacasco02@igloud.com,"","",138,false,false,"presentación de danza  música, artesania y gastronomia  de grupos   nacionales   ","595 983 791168",offline,Itakyry ,"","","","","","","","0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
502,"",Nyírség International Folk Dance Festival,nyirsegfestival@gmail.com,https://nyirsegtanc.hu,"",80,true,false,"The aim of the festival is to build bridges and open doors to the folklore world for the four main local folk art centres: Nyírség Folk Dance Ensemble, Szabolcs Folk Dance Ensemble, Igrice Folk Dance Ensemble and Figurás Folk Dance Ensemble and their children's groups.

The festival has a decades-old tradition: it was organized every 2-3 year from 1996 to 2009, with the support of the local government of Nyíregyháza City with County Rights. In 2017 we managed to recreate the tradition.

During the festivals, hundreds of dancers, musicians, singers of more than 10 dance groups  perform in several locations and bring joy to our city.","",offline,"","","","","","","","","1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0",2024-09-05 07:28:45.881,,1
503,Central Delhi ,"22nd Global Female Folk Dance Festival",CHARUCASTLE@GMAIL.COM,www.charucastlefoundation.in,"",81,false,false,"Invitation to International Folk Groups to participate in Five Days event.   

Organized by 
Charu Castle Foundation (CCF).
in support of 
CIOFF(R) INDIA (Official Partner of UNESCO) 


Folk Dance Groups from India and other countries.

Only Groups (Min. Members -8 & Max.15 Members )
 
Total Groups - 5 International and 10 National 

The Festival is member of CIOFF® INDIA 
to be organised in support of other organisations 
","9871365608",offline,NEW DELHI / GHAZIABAD (NCR),"","","","","","","","1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0",2024-09-05 07:28:45.881,,1
532,Quito- Ecuador,X FESTIVAL NACIONAL CIOFF ® ECUADOR - Quito,cioffseccionecuador@gmail.com,https://web.facebook.com/cioffec,"",52,false,false,"Quito es una de las ciudades más irresistibles de América Latina. Anidada en un largo y estrecho valle andino, con las laderas del volcán Pichincha flanqueando todo su costado occidental, la ciudad es privilegiada por su espectacular entorno natural. La ciudad capital de Ecuador, con su mezcla de arquitectura colonial y moderna, ofrece un ambiente fascinante a quienes la visitan. San Francisco de Quito Construida sobre los 2.850 m.s.n.m. y fundada en el siglo XVI, fue declarada como Patrimonio Nacional de Ecuador y Patrimonio Cultural de la Humanidad por la UNESCO, por poseer el Centro Histórico más extenso, mejor conservado y menos alterado de toda América Latina.","593 96 007 0778",offline,Quito,"","","","","","","","0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0",2024-09-05 07:28:45.881,,1
